HP-AP	H5LP - A5LP	FF	MHScored	MHSkipped	MAScored	MASkipped	R
-20	-4	0.05882352941176472	1.7058823529411764	1.1470588235294117	2.0588235294117645	0.6470588235294118	0
3	6	0.23529411764705882	1.8823529411764706	1.6176470588235294	1.2352941176470589	1.2352941176470589	0
-5	-2	0.1764705882352941	1.0294117647058822	1.4411764705882353	1.2647058823529411	1.411764705882353	1
27	5	0.47058823529411764	1.3823529411764706	1.8823529411764706	0.9411764705882353	2.2058823529411766	1
-34	3	-0.11764705882352944	0.8529411764705882	1.588235294117647	1.5	1.1176470588235294	0
-10	-1	-0.05882352941176472	0.6764705882352942	1.588235294117647	1.3235294117647058	1.5588235294117647	-1
-11	-2	-0.11764705882352944	0.9705882352941176	1.7352941176470589	1.1176470588235294	1.5588235294117647	-1
-18	-9	-0.05882352941176472	1.8529411764705883	1.2647058823529411	2.2941176470588234	1.0294117647058822	-1
-36	0	-0.23529411764705885	0.8529411764705882	2.1470588235294117	1.6176470588235294	1.3823529411764706	1
8	0	0.2941176470588235	2.2058823529411766	0.9117647058823529	1.8529411764705883	1.1470588235294117	-1
35	2	0.7222222222222222	2.0285714285714285	0.6571428571428571	1.8571428571428572	1.6	0
36	4	0.5	2.3142857142857145	1.0285714285714285	1.3714285714285714	1.9142857142857144	1
22	-1	0.2222222222222222	1.1142857142857143	1.542857142857143	0.8571428571428571	2.1142857142857143	0
-6	5	0.11111111111111113	0.7428571428571429	1.5714285714285714	1.0285714285714285	1.4857142857142858	1
-23	3	-0.1111111111111111	0.9714285714285714	1.6857142857142857	1.8	1.2571428571428571	1
24	9	0.4444444444444444	2.0	1.2	1.2857142857142858	1.4	1
-19	-5	0.0	1.4857142857142858	1.2	2.257142857142857	0.9142857142857143	-1
-14	-8	-0.1111111111111111	0.9142857142857143	2.1714285714285713	0.8571428571428571	1.542857142857143	-1
-16	4	0.0	1.3428571428571427	1.5714285714285714	1.6285714285714286	1.4	0
-21	-2	0.0	1.2571428571428571	1.4	1.6857142857142857	1.1428571428571428	0
6	4	0.27777777777777785	1.6666666666666667	1.1388888888888888	1.4722222222222223	1.1944444444444444	0
-11	-2	0.05555555555555558	1.6666666666666667	1.4166666666666667	2.0	1.25	1
27	6	0.38888888888888884	1.0833333333333333	1.4722222222222223	0.9166666666666666	2.1944444444444446	1
12	0	0.38888888888888895	1.4166666666666667	1.9166666666666667	0.7777777777777778	1.6111111111111112	1
-13	6	0.05555555555555558	0.8611111111111112	1.5	1.2222222222222223	1.3888888888888888	1
13	-8	0.22222222222222227	1.7777777777777777	1.2777777777777777	1.3611111111111112	1.5555555555555556	-1
-10	4	0.0	0.8611111111111112	2.0555555555555554	0.9444444444444444	1.6666666666666667	1
-4	4	0.2777777777777778	2.2777777777777777	0.9166666666666666	2.0	0.7222222222222222	1
4	-3	0.1111111111111111	1.2777777777777777	1.3888888888888888	1.1111111111111112	1.5277777777777777	0
-30	-5	-0.2222222222222222	1.8055555555555556	1.6944444444444444	2.388888888888889	1.0	-1
-41	-4	-0.3157894736842105	1.162162162162162	1.6216216216216217	2.3513513513513513	0.972972972972973	-1
24	8	0.368421052631579	2.4324324324324325	1.0	1.6486486486486487	1.4864864864864864	1
-37	-3	-0.21052631578947367	0.7567567567567568	1.5945945945945945	1.6486486486486487	1.1081081081081081	-1
-14	4	0.10526315789473684	0.972972972972973	1.6486486486486487	1.7837837837837838	1.7027027027027026	1
57	-2	0.7894736842105263	2.027027027027027	0.7027027027027027	0.8378378378378378	1.5405405405405406	1
11	3	0.21052631578947367	1.972972972972973	1.2972972972972974	1.8108108108108107	1.2702702702702702	-1
22	-1	0.47368421052631576	1.5135135135135136	1.162162162162162	1.054054054054054	1.5135135135135136	1
2	4	0.21052631578947367	1.4864864864864864	1.5675675675675675	1.4324324324324325	2.027027027027027	1
-3	-1	0.21052631578947367	1.2162162162162162	1.3783783783783783	1.2702702702702702	1.3783783783783783	0
-6	-4	0.0	0.9459459459459459	2.135135135135135	0.8378378378378378	2.054054054054054	1
29	6	0.3157894736842105	1.631578947368421	1.0789473684210527	1.131578947368421	1.605263157894737	1
-50	-4	-0.1578947368421053	1.0526315789473684	1.5263157894736843	2.026315789473684	0.7105263157894737	-1
-16	2	0.26315789473684215	1.4473684210526316	2.0	1.5	1.1842105263157894	1
-36	6	-0.15789473684210525	0.8947368421052632	1.5263157894736843	1.9473684210526316	1.3421052631578947	1
42	1	0.47368421052631576	1.6578947368421053	1.5	0.9736842105263158	2.1315789473684212	0
17	4	0.368421052631579	1.894736842105263	1.2894736842105263	1.236842105263158	1.4736842105263157	1
-6	4	0.05263157894736842	0.868421052631579	2.026315789473684	0.7631578947368421	1.605263157894737	1
51	6	0.6842105263157894	2.3684210526315788	1.0	1.0	1.6842105263157894	1
-38	-10	-0.26315789473684215	1.2894736842105263	1.4473684210526316	2.473684210526316	1.0263157894736843	-1
7	-3	0.15789473684210525	1.868421052631579	1.736842105263158	1.5263157894736843	1.6578947368421053	1
3	3	1.0	2.0	1.0	1.0	2.0	1
0	0	0.0	1.0	1.0	1.0	1.0	0
-3	-3	-1.0	1.0	3.0	3.0	1.0	-1
3	3	1.0	2.0	0.0	0.0	2.0	1
-3	-3	-1.0	1.0	2.0	2.0	1.0	-1
3	3	1.0	1.0	0.0	0.0	1.0	1
-3	-3	-1.0	0.0	1.0	1.0	0.0	-1
3	3	1.0	1.0	0.0	0.0	1.0	1
3	3	1.0	5.0	2.0	2.0	5.0	1
3	3	1.0	2.0	1.0	1.0	2.0	1
-6	-6	-1.0	0.5	1.5	1.5	0.5	-1
3	3	1.0	1.0	1.5	1.0	2.5	1
3	3	1.0	1.0	0.5	0.5	2.0	1
-6	-6	-1.0	1.5	3.5	1.5	0.5	-1
3	3	1.0	3.5	0.5	1.0	2.5	1
2	2	1.0	1.0	0.5	0.5	1.5	1
-3	-3	0.0	1.5	2.0	3.5	2.0	0
4	4	1.0	1.5	1.0	0.5	1.5	1
3	3	1.0	2.5	1.0	1.5	1.5	1
-3	-3	-1.0	0.5	0.5	1.0	0.0	-1
3	3	1.0	1.3333333333333333	1.0	0.6666666666666666	0.6666666666666666	1
-7	-7	-0.5	0.3333333333333333	2.0	1.6666666666666667	0.6666666666666666	-1
-6	-6	-0.5	0.6666666666666666	1.3333333333333333	2.6666666666666665	0.6666666666666666	0
-1	-1	0.0	1.3333333333333333	2.3333333333333335	1.6666666666666667	2.0	0
6	6	1.0	1.3333333333333333	0.3333333333333333	0.6666666666666666	1.3333333333333333	1
3	3	0.5	1.3333333333333333	1.6666666666666667	0.3333333333333333	1.0	1
6	6	0.5	1.3333333333333333	0.6666666666666666	1.6666666666666667	3.0	0
3	3	0.5	1.6666666666666667	1.0	1.3333333333333333	1.0	0
-5	-5	-0.5	1.0	1.6666666666666667	2.3333333333333335	1.3333333333333333	0
7	7	1.0	3.0	1.3333333333333333	0.3333333333333333	1.6666666666666667	1
-1	-1	0.5	1.25	1.5	1.5	1.25	1
-1	-1	-0.5	0.5	1.25	1.5	2.0	-1
2	2	0.5	1.25	1.0	1.0	1.5	0
3	3	0.5	0.5	1.25	0.25	1.75	1
-8	-8	-0.5	1.25	2.5	1.25	0.75	-1
-5	-5	-0.5	2.0	0.75	1.25	0.25	-1
-1	-1	0.0	0.5	1.0	1.0	1.0	-1
-1	-1	0.5	2.5	1.5	1.0	2.5	1
0	0	0.0	1.75	1.0	1.75	1.25	0
3	3	1.0	2.25	1.0	2.25	1.5	1
-6	-6	-0.3333333333333333	0.8	1.6	1.6	1.6	-1
-4	-4	0.0	1.0	2.0	2.0	1.2	0
0	0	0.3333333333333333	1.8	0.6	1.8	1.0	1
9	9	1.0	1.4	0.6	0.4	1.4	1
12	12	1.0	1.2	0.2	0.8	1.4	1
4	4	0.0	1.0	1.0	0.4	1.6	0
6	6	1.0	1.2	2.0	0.4	1.2	1
-4	-4	-0.3333333333333333	1.2	1.2	1.6	1.0	-1
2	2	0.6666666666666667	2.2	1.4	1.6	1.2	1
-4	-4	-0.3333333333333333	1.2	1.8	1.2	0.8	-1
4	3	0.3333333333333333	2.0	1.1666666666666667	1.0	1.1666666666666667	1
9	5	0.6666666666666666	2.1666666666666665	1.1666666666666667	1.0	2.5	1
-3	0	-0.3333333333333333	0.5	1.5	1.0	1.5	-1
-3	-3	0.41666666666666663	0.5	1.0	1.3333333333333333	1.5	1
0	-3	0.08333333333333337	1.1666666666666667	0.8333333333333334	1.8333333333333333	0.6666666666666666	-1
1	1	0.0	1.5	1.0	1.6666666666666667	0.6666666666666666	0
6	6	0.6666666666666667	1.8333333333333333	1.0	1.1666666666666667	1.3333333333333333	1
-9	-7	-0.3333333333333333	0.8333333333333334	1.5	1.3333333333333333	1.8333333333333333	-1
1	2	0.6666666666666666	1.3333333333333333	0.8333333333333334	2.0	1.5	1
0	0	0.0	0.6666666666666666	1.3333333333333333	1.0	1.8333333333333333	1
-8	-2	0.0	1.1428571428571428	2.2857142857142856	1.7142857142857142	1.1428571428571428	1
8	3	0.5	1.5714285714285714	0.7142857142857143	0.8571428571428571	1.4285714285714286	0
-5	1	-0.25	1.0	1.5714285714285714	1.2857142857142858	1.0	1
7	5	0.75	2.0	0.5714285714285714	1.1428571428571428	1.1428571428571428	1
5	4	0.25	1.2857142857142858	1.1428571428571428	0.5714285714285714	1.7142857142857142	1
11	5	1.0	1.4285714285714286	1.5714285714285714	0.5714285714285714	1.4285714285714286	1
-3	-4	0.41666666666666663	1.1428571428571428	1.8571428571428572	2.2857142857142856	1.0	-1
-7	-7	-0.25	1.2857142857142858	1.7142857142857142	2.4285714285714284	1.2857142857142858	-1
-5	-3	0.08333333333333337	1.8571428571428572	1.4285714285714286	1.1428571428571428	0.8571428571428571	0
0	0	0.0	1.0	1.4285714285714286	0.5714285714285714	1.0	0
10	6	0.5	2.5	1.25	1.0	1.75	1
4	0	0.55	1.625	1.125	1.125	1.75	0
9	5	0.75	1.375	1.0	1.0	2.375	1
-7	-3	-0.25	0.5	1.625	1.25	1.5	-1
-4	3	0.5	0.75	1.25	1.625	1.5	1
-2	2	0.5	0.875	1.125	1.625	1.0	1
8	0	0.35	1.0	0.75	1.125	1.0	0
-3	1	0.25	2.25	1.0	1.875	0.75	1
0	-2	0.25	1.375	1.0	1.375	1.625	1
-3	-3	-0.5	0.875	1.375	1.0	1.375	0
-1	0	0.0	1.0	2.3333333333333335	0.6666666666666666	1.5555555555555556	-1
0	-1	0.4	1.1111111111111112	1.5555555555555556	0.7777777777777778	1.2222222222222223	1
-7	1	-0.3	1.2222222222222223	1.4444444444444444	1.0	0.7777777777777778	0
-6	-10	0.0	1.4444444444444444	1.0	2.111111111111111	0.8888888888888888	-1
-2	-6	0.20000000000000007	1.7777777777777777	0.8888888888888888	2.4444444444444446	1.2222222222222223	-1
-2	1	0.2	1.2222222222222223	0.8888888888888888	1.2222222222222223	1.1111111111111112	1
4	5	0.8	1.5555555555555556	1.4444444444444444	1.4444444444444444	1.3333333333333333	1
-2	0	0.35	1.2222222222222223	1.6666666666666667	1.3333333333333333	1.1111111111111112	1
9	2	0.8	1.8888888888888888	1.4444444444444444	0.8888888888888888	1.6666666666666667	1
4	2	0.2	1.0	1.2222222222222223	0.6666666666666666	1.2222222222222223	1
-15	-3	-0.39999999999999997	0.6	1.5	1.0	0.7	-1
-1	0	0.6000000000000001	1.3	1.1	1.5	1.5	1
5	3	0.6	0.8	1.2	1.0	2.3	1
4	6	0.6000000000000001	1.2	1.5	1.3	1.0	1
10	8	0.4	2.1	0.8	1.1	1.5	1
12	7	0.4	2.5	1.2	1.0	1.4	1
6	-1	0.39999999999999997	1.3	1.0	1.1	0.9	1
4	-3	0.6	1.6	1.5	1.0	1.4	0
-16	-4	-0.6	0.8	1.7	1.8	0.8	-1
4	-2	0.4666666666666666	1.8	1.4	1.1	1.5	0
1	-1	0.16666666666666663	1.0	0.6363636363636364	2.272727272727273	1.1818181818181819	1
0	5	0.33333333333333337	1.1818181818181819	0.9090909090909091	1.5454545454545454	1.5454545454545454	1
-8	0	0.16666666666666666	0.8181818181818182	1.3636363636363635	1.1818181818181819	1.2727272727272727	1
0	-1	0.16666666666666666	0.9090909090909091	2.090909090909091	0.7272727272727273	1.5454545454545454	0
14	0	0.8333333333333334	2.0	0.8181818181818182	0.8181818181818182	1.4545454545454546	1
-10	-5	0.26666666666666666	0.9090909090909091	1.2727272727272727	1.9090909090909092	0.7272727272727273	0
-1	-7	0.5	1.4545454545454546	1.6363636363636365	1.3636363636363635	1.4545454545454546	-1
-7	-2	-0.16666666666666666	0.9090909090909091	1.2727272727272727	1.1818181818181819	0.9090909090909091	0
-3	-4	0.3333333333333333	1.2727272727272727	1.0	1.7272727272727273	1.3636363636363635	0
-3	-3	-0.16666666666666666	1.0	1.4545454545454546	1.0909090909090908	1.3636363636363635	-1
2	6	0.5238095238095237	1.25	1.3333333333333333	1.0833333333333333	1.1666666666666667	0
-6	-8	-0.3333333333333333	0.6666666666666666	1.5833333333333333	0.9166666666666666	1.25	-1
-4	-2	0.0	1.0833333333333333	1.5	1.3333333333333333	0.9166666666666666	-1
-2	1	0.5	0.9166666666666666	1.5	1.0	1.3333333333333333	0
13	6	0.5	1.8333333333333333	0.6666666666666666	0.8333333333333334	1.25	1
1	3	0.11904761904761904	1.0	1.3333333333333333	1.1666666666666667	1.0	1
8	6	0.6666666666666667	2.25	1.0833333333333333	1.3333333333333333	1.6666666666666667	1
-11	-4	-0.09523809523809523	1.5833333333333333	1.4166666666666667	2.0	0.75	-1
16	6	0.6666666666666666	1.1666666666666667	0.8333333333333334	0.8333333333333334	2.0	1
-12	-9	-0.16666666666666663	1.4166666666666667	1.5	1.0	0.5833333333333334	-1
-14	0	-0.14285714285714285	1.0	1.3076923076923077	2.230769230769231	1.1538461538461537	0
1	2	0.2857142857142857	1.3076923076923077	0.8461538461538461	1.1538461538461537	1.3076923076923077	1
0	0	0.38095238095238093	1.0	1.1538461538461537	1.3846153846153846	1.3846153846153846	-1
-10	-3	-0.14285714285714285	0.8461538461538461	2.0	1.2307692307692308	1.0	-1
13	5	0.4285714285714286	2.0	0.8461538461538461	1.1538461538461537	1.5384615384615385	0
-6	-1	0.38095238095238093	1.0769230769230769	1.3076923076923077	1.1538461538461537	0.9230769230769231	1
19	8	0.7142857142857143	1.2307692307692308	0.5384615384615384	0.8461538461538461	1.6923076923076923	1
4	-3	0.380952380952381	1.3076923076923077	1.6153846153846154	1.0	1.3076923076923077	0
-1	2	0.2857142857142857	0.8461538461538461	1.1538461538461537	1.4615384615384615	1.3846153846153846	1
-22	-9	-0.42857142857142855	0.6153846153846154	1.6153846153846154	1.8461538461538463	0.6153846153846154	-1
7	6	0.7142857142857143	1.3571428571428572	1.2857142857142858	1.4285714285714286	1.5714285714285714	1
8	-1	0.2857142857142857	1.4285714285714286	1.2857142857142858	0.9285714285714286	1.3571428571428572	1
-2	-3	-0.14285714285714285	1.2857142857142858	1.1428571428571428	1.0	1.2142857142857142	-1
-1	6	0.2857142857142857	1.1428571428571428	1.4285714285714286	1.2142857142857142	1.5714285714285714	1
8	3	0.5714285714285714	1.0	1.7142857142857142	0.7142857142857143	1.7142857142857142	1
7	1	0.42857142857142855	1.0714285714285714	1.3571428571428572	0.9285714285714286	1.9285714285714286	-1
-9	-8	-0.17857142857142855	0.9285714285714286	1.4285714285714286	1.4285714285714286	0.7857142857142857	-1
6	0	0.4642857142857143	2.0714285714285716	1.2142857142857142	1.0714285714285714	1.0714285714285714	-1
1	1	0.2857142857142857	1.8571428571428572	0.6428571428571429	1.2142857142857142	0.6428571428571429	1
-6	-3	0.0	1.1428571428571428	0.9285714285714286	1.9285714285714286	0.8571428571428571	0
-8	-11	0.125	1.1333333333333333	1.6	1.4666666666666666	0.7333333333333333	-1
17	5	0.75	1.2	0.6	1.0	1.3333333333333333	1
-6	2	0.125	1.4	1.2666666666666666	2.0	1.2	0
9	3	0.4285714285714286	1.2	1.0	0.8666666666666667	1.5333333333333334	1
-15	-2	0.0	1.0666666666666667	1.4	1.8666666666666667	0.8	1
-14	-1	-0.125	0.8666666666666667	1.8	1.2666666666666666	1.2	0
14	2	0.375	2.0	0.8	0.9333333333333333	1.3333333333333333	1
-5	-2	0.125	0.9333333333333333	1.7333333333333334	1.3333333333333333	1.0666666666666667	-1
-10	-7	0.125	1.4	1.6666666666666667	1.2666666666666666	0.9333333333333333	-1
-15	-7	-0.375	0.6666666666666666	1.6666666666666667	1.1333333333333333	1.3333333333333333	-1
-3	-4	0.125	0.9375	1.3125	1.1176470588235294	1.411764705882353	-1
4	1	0.3333333333333333	1.0625	1.5	0.9375	1.875	1
-18	-3	-0.375	0.875	1.5	1.375	0.5625	-1
-2	3	0.1527777777777778	1.3125	1.0	1.125	1.0	1
17	9	0.375	1.3529411764705883	1.2941176470588236	0.8125	1.875	1
-2	7	0.125	1.5625	0.75	1.9375	0.9375	1
18	4	0.625	1.25	1.1875	0.6875	1.625	0
3	4	0.4166666666666667	1.75	0.75	1.875	1.125	0
3	1	0.5555555555555556	1.125	1.5625	1.375	1.625	0
-8	-6	-0.1111111111111111	1.1176470588235294	1.411764705882353	1.3529411764705883	1.2941176470588236	-1
-11	-1	0.18055555555555558	1.1176470588235294	1.1176470588235294	1.8235294117647058	0.7647058823529411	-1
-23	-8	-0.4444444444444445	0.8823529411764706	1.9411764705882353	1.6470588235294117	0.8235294117647058	-1
13	1	0.4444444444444445	1.9411764705882353	0.8823529411764706	1.2352941176470589	1.0588235294117647	1
-14	-5	0.1111111111111111	1.0	2.0	1.411764705882353	1.2352941176470589	-1
13	2	0.41666666666666663	1.3529411764705883	0.6470588235294118	1.1764705882352942	1.5294117647058822	-1
16	5	0.75	1.8823529411764706	1.0588235294117647	0.9444444444444444	1.4444444444444444	1
5	4	0.3055555555555556	1.5	1.5555555555555556	1.0	1.5294117647058822	1
1	-2	0.0	1.3125	1.25	0.8823529411764706	1.411764705882353	-1
-19	-3	-0.3333333333333333	0.7058823529411765	1.588235294117647	1.25	0.9375	0
-7	-7	0.3333333333333333	0.9444444444444444	1.4444444444444444	1.5	1.5555555555555556	-1
-10	1	0.033333333333333326	1.3333333333333333	1.1666666666666667	1.9444444444444444	1.1666666666666667	0
-12	0	-0.2222222222222222	1.2777777777777777	1.2777777777777777	1.3333333333333333	0.6111111111111112	-1
28	10	0.6666666666666666	1.7222222222222223	0.7777777777777778	0.6666666666666666	1.6666666666666667	1
10	0	0.3888888888888889	1.1111111111111112	1.4444444444444444	0.8947368421052632	1.7894736842105263	0
6	-4	0.11111111111111116	1.3333333333333333	1.2222222222222223	1.1111111111111112	1.3333333333333333	-1
16	6	0.5277777777777778	1.8333333333333333	0.7777777777777778	1.2941176470588236	1.2941176470588236	1
-20	-6	-0.2555555555555556	1.0	1.6111111111111112	2.0	0.8888888888888888	-1
13	4	0.5	1.2941176470588236	1.0	1.0555555555555556	2.0	0
0	3	0.1333333333333333	0.9473684210526315	1.4210526315789473	1.1111111111111112	1.1666666666666667	1
-10	-1	-0.2	0.8947368421052632	1.7894736842105263	0.9473684210526315	1.4210526315789473	1
11	-2	0.36666666666666664	1.9473684210526316	1.0	1.2105263157894737	1.4210526315789473	-1
5	1	0.36666666666666664	1.894736842105263	1.1578947368421053	1.3157894736842106	1.2105263157894737	0
6	-2	0.4	1.05	1.2	1.0	1.368421052631579	-1
-4	-1	-0.10000000000000003	1.0526315789473684	1.3157894736842106	1.3157894736842106	1.105263157894737	-1
-26	-9	-0.09999999999999998	1.0526315789473684	2.1578947368421053	2.0	0.7894736842105263	-1
9	2	0.19999999999999996	1.25	0.65	1.2777777777777777	0.9444444444444444	-1
-16	-5	-0.09999999999999998	1.4736842105263157	1.5789473684210527	1.736842105263158	0.7894736842105263	-1
-8	-9	-0.09999999999999998	1.2222222222222223	1.2777777777777777	1.263157894736842	1.2105263157894737	-1
-13	-4	-0.3333333333333333	0.631578947368421	1.631578947368421	1.0	1.5263157894736843	-1
-15	-6	-0.09999999999999998	1.05	1.2	1.25	0.65	0
12	6	0.4363636363636364	2.05	0.8	1.25	1.05	1
11	3	0.45454545454545453	1.35	1.3	1.1	2.25	1
-5	-4	-0.027272727272727282	1.1	1.35	1.25	1.45	0
-6	1	0.1727272727272727	0.95	1.75	1.45	1.6	1
-4	1	-0.15454545454545454	1.3	1.1	1.25	1.2	0
1	3	0.2	1.15	1.3	0.95	1.65	1
-6	1	0.09999999999999998	1.35	1.15	1.85	1.05	1
26	4	0.6	1.85	1.15	0.65	1.6	0
-18	-6	-0.33636363636363636	0.9	1.55	1.85	0.75	-1
6	2	0.2222222222222222	1.25	1.05	1.35	1.3	0
-1	0	0.12727272727272732	1.2857142857142858	1.2380952380952381	1.380952380952381	1.1904761904761905	0
-10	0	0.18181818181818182	1.0476190476190477	2.142857142857143	1.0	1.1428571428571428	0
15	2	0.5272727272727273	1.8571428571428572	1.0	1.2857142857142858	1.3333333333333333	1
23	-3	0.44545454545454544	1.2380952380952381	0.6666666666666666	0.9523809523809523	1.7142857142857142	0
10	9	0.42727272727272725	1.8095238095238095	0.7142857142857143	1.7619047619047619	1.1428571428571428	1
4	3	0.18181818181818177	1.380952380952381	1.4285714285714286	1.2857142857142858	1.2380952380952381	1
0	3	0.0	1.0952380952380953	1.619047619047619	0.9047619047619048	1.6666666666666667	1
-24	-12	-0.09090909090909088	1.4761904761904763	1.7142857142857142	2.142857142857143	0.8571428571428571	-1
6	-2	-0.09999999999999998	1.1904761904761905	1.0952380952380953	1.1428571428571428	1.2857142857142858	-1
-13	-5	-0.09090909090909091	0.6666666666666666	1.5714285714285714	1.1428571428571428	1.2857142857142858	0
-6	-2	0.12121212121212122	1.0	1.1363636363636365	1.1818181818181819	1.0909090909090908	0
-6	-2	-0.022727272727272707	0.9545454545454546	1.6818181818181819	1.0909090909090908	1.5909090909090908	0
22	4	0.6363636363636364	1.8181818181818181	1.1363636363636365	1.0454545454545454	2.1818181818181817	1
6	7	0.2424242424242424	1.2272727272727273	1.3181818181818181	1.5	1.7727272727272727	1
-21	-8	-0.3939393939393939	1.2272727272727273	1.3636363636363635	1.9090909090909092	0.6818181818181818	-1
-18	4	0.0	1.0909090909090908	1.2272727272727273	1.7727272727272727	0.9545454545454546	0
-5	6	0.09090909090909094	1.4545454545454546	1.1363636363636365	1.1818181818181819	0.7727272727272727	1
18	7	0.40151515151515155	2.272727272727273	0.8636363636363636	1.2727272727272727	1.4090909090909092	1
16	2	0.4166666666666667	1.2272727272727273	1.2727272727272727	0.6363636363636364	1.5	0
-7	-7	0.0	0.8636363636363636	1.5909090909090908	1.3181818181818181	1.3636363636363635	0
-8	-5	0.03030303030303033	1.1304347826086956	1.1304347826086956	1.826086956521739	1.0869565217391304	-1
7	1	0.03030303030303033	1.2608695652173914	1.391304347826087	0.8695652173913043	1.565217391304348	0
26	2	0.6590909090909091	1.7826086956521738	0.9565217391304348	0.9565217391304348	1.6956521739130435	1
-10	-3	-0.037878787878787845	1.0434782608695652	2.0869565217391304	1.173913043478261	1.3043478260869565	1
17	3	0.25000000000000006	1.173913043478261	0.7391304347826086	1.173913043478261	1.3478260869565217	1
